store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost
49216,杭州,门店购买,男,中年,周末,电子产品,168,677999.29,133,99,2796.78
22843,广州,门店购买,女,中年,周末,电子产品,32,41360.8,28,9,1993.82
58404,南京,自提,女,中年,周间,运动户外,217,249631.29,113,177,630.23
64646,广州,网购,男,青年,周间,服装鞋帽,496,116396.99,181,263,148.45
37871,武汉,自提,男,中年,周间,电子产品,309,66283.32,105,29,1077.74
15279,南京,网购,男,青年,周间,食品生鲜,151,531.43,125,8,22.76
87283,重庆,网购,女,中年,周末,服装鞋帽,420,20299.88,190,251,37.55
18855,北京,自提,女,青年,周间,食品生鲜,401,8447.27,97,122,38.09
27407,广州,门店购买,女,中年,周间,服装鞋帽,444,19624.55,187,167,57.28
91735,重庆,自提,男,中年,周间,美妆护肤,24,13723.91,22,29,233.67
31707,北京,门店购买,女,青年,周末,运动户外,287,18742.34,22,13,666.87
16930,西安,门店购买,男,中年,周末,电子产品,338,721256.76,137,93,2966.37
36975,深圳,门店购买,女,青年,周间,家居日用,302,2824.57,12,16,54.19
67280,广州,自提,男,中年,周间,家居日用,132,1572.51,24,8,90.92
47401,广州,网购,女,中年,周末,食品生鲜,488,4523.55,105,174,12.59
52636,广州,网购,男,青年,周末,食品生鲜,73,1334.16,53,42,18.5
25855,北京,网购,男,中年,周末,家居日用,261,24723.69,193,259,31.93
17947,成都,自提,女,青年,周末,家居日用,325,21135.64,60,117,68.78
86830,上海,网购,男,青年,周间,家居日用,43,4198.2,41,65,38.13
58929,南京,网购,男,青年,周间,美妆护肤,232,510.07,11,1,300.09
91360,杭州,门店购买,男,青年,周间,食品生鲜,307,7835.17,65,98,44.19
37886,西安,门店购买,女,青年,周末,食品生鲜,46,1034.71,26,45,7.86
82938,杭州,自提,男,青年,周间,运动户外,485,87982.3,88,163,283.81
69338,杭州,网购,女,青年,周间,美妆护肤,169,1290.88,5,3,129.35
72459,北京,网购,男,青年,周间,家居日用,276,5910.04,21,42,64.95
98029,武汉,门店购买,男,青年,周间,美妆护肤,184,24048.34,100,46,284.17
11105,上海,自提,女,中年,周间,电子产品,114,38578.42,96,6,3241.66
56900,深圳,网购,女,中年,周末,服装鞋帽,253,1979.18,93,10,113.08
89433,深圳,网购,男,老年,周间,电子产品,446,607728.49,72,129,2193.17
96486,西安,门店购买,男,青年,周末,运动户外,34,12722.69,9,9,786.89
78561,杭州,网购,男,老年,周间,运动户外,287,1419.26,117,1,698.69
95200,北京,自提,女,中年,周间,食品生鲜,63,3036.99,44,67,18.51
15697,深圳,网购,女,中年,周间,食品生鲜,3,147.02,2,4,20.73
13325,深圳,门店购买,女,老年,周末,服装鞋帽,85,4255.78,43,40,51.88
13653,武汉,自提,男,青年,周间,食品生鲜,127,487.89,14,16,12.27
17134,成都,门店购买,男,中年,周间,电子产品,321,344394.34,115,149,1369.16
14370,重庆,自提,男,中年,周末,家居日用,29,2729.03,10,20,43.63
98809,北京,门店购买,男,青年,周间,家居日用,50,3690.34,40,53,33.41
96471,西安,网购,女,青年,周间,美妆护肤,318,9513.73,26,22,217.4
13404,武汉,门店购买,女,青年,周末,电子产品,7,10707.52,5,2,2956.53
85132,广州,门店购买,女,青年,周间,运动户外,318,24772.71,114,48,278.23
17928,广州,自提,女,青年,周间,食品生鲜,299,1843.62,139,75,9.65
54944,杭州,自提,男,青年,周末,电子产品,122,59407.56,65,14,1521.78
36263,深圳,网购,女,青年,周间,运动户外,355,169421.25,120,154,611.24
84199,成都,门店购买,女,青年,周末,电子产品,233,46818.21,11,16,881.09
39232,深圳,自提,男,青年,周间,运动户外,193,22854.93,53,52,262.38
57555,北京,网购,女,青年,周末,服装鞋帽,149,17258.03,113,50,198.06
57174,北京,网购,男,青年,周末,服装鞋帽,454,10022.55,68,45,103.87
33401,深圳,网购,男,中年,周末,电子产品,426,281372.85,174,71,2125.06
24544,成都,网购,女,青年,周间,食品生鲜,339,5338.79,44,68,47.05
66848,上海,网购,男,中年,周末,服装鞋帽,99,36047.98,69,97,146.94
66300,深圳,网购,男,中年,周间,服装鞋帽,168,4821.22,64,14,132.25
26575,南京,门店购买,女,青年,周末,家居日用,405,12923.95,170,315,18.57
94550,南京,自提,女,青年,周末,食品生鲜,365,8119.32,96,135,30.96
74853,武汉,自提,女,青年,周末,服装鞋帽,113,12833.39,26,29,185.32
50107,重庆,自提,男,中年,周间,食品生鲜,282,574.7,22,9,24.81
78002,成都,网购,男,青年,周间,家居日用,231,11046.94,120,111,53.88
51552,杭州,自提,男,青年,周末,食品生鲜,331,1692.71,20,23,28.58
75767,南京,门店购买,男,中年,周末,电子产品,61,10492.97,5,6,629.74
35774,成都,自提,女,中年,周间,服装鞋帽,362,35452.44,155,71,262.51
81188,杭州,网购,女,青年,周间,家居日用,485,23665.23,104,149,48.21
95733,南京,网购,女,青年,周末,家居日用,120,18339.21,67,120,67.0
21255,成都,网购,女,中年,周间,服装鞋帽,225,68885.94,116,219,129.72
85695,广州,自提,男,青年,周间,食品生鲜,116,3276.6,54,55,25.08
80464,杭州,自提,男,青年,周末,服装鞋帽,79,25150.87,43,73,165.69
89670,西安,自提,女,青年,周间,电子产品,274,224716.68,99,49,1828.24
69183,杭州,网购,男,青年,周末,电子产品,424,1444879.86,177,309,1664.69
19108,重庆,自提,男,青年,周末,家居日用,30,541.93,12,17,12.69
63852,重庆,网购,男,青年,周间,家居日用,381,4809.16,18,25,107.67
27030,深圳,自提,女,中年,周间,服装鞋帽,310,51952.71,148,159,147.28
99762,武汉,自提,男,青年,周末,家居日用,33,6524.16,26,39,76.58
84609,武汉,自提,女,青年,周末,食品生鲜,331,5386.33,117,89,31.08
48987,重庆,门店购买,男,青年,周末,美妆护肤,376,35947.43,111,118,151.63
84529,上海,自提,男,青年,周末,食品生鲜,452,9376.5,161,276,19.53
38476,武汉,自提,男,老年,周末,电子产品,259,695659.28,197,167,1455.68
37180,南京,网购,女,青年,周间,家居日用,176,4871.73,103,50,29.54
25031,广州,自提,女,青年,周末,电子产品,281,767285.0,169,125,2647.55
71707,杭州,网购,男,中年,周末,服装鞋帽,151,7688.27,32,51,75.59
11469,杭州,网购,女,青年,周末,运动户外,18,10845.46,18,14,243.5
93203,南京,门店购买,男,青年,周间,家居日用,27,38.27,20,1,15.81
36442,深圳,自提,男,青年,周末,家居日用,15,1016.94,1,6,85.42
18280,深圳,网购,男,中年,周末,家居日用,263,4537.54,28,53,40.12
34844,西安,网购,女,中年,周末,服装鞋帽,110,2589.77,14,12,65.72
95720,成都,网购,女,青年,周末,电子产品,337,169632.3,72,95,1010.01
63883,杭州,门店购买,女,老年,周末,运动户外,275,46421.95,146,88,173.25
52513,重庆,门店购买,男,青年,周间,运动户外,247,4904.76,18,22,127.89
68839,重庆,门店购买,男,青年,周末,服装鞋帽,11,838.87,10,4,109.34
41922,西安,网购,男,青年,周间,食品生鲜,104,707.13,20,25,8.81
88390,武汉,门店购买,女,青年,周间,运动户外,403,18419.83,195,21,520.38
94940,杭州,网购,男,中年,周间,食品生鲜,125,648.02,27,35,10.65
42550,深圳,门店购买,女,青年,周末,家居日用,323,355.75,2,2,57.1
35226,北京,门店购买,男,中年,周末,电子产品,89,973313.94,76,141,4000.55
40973,南京,网购,女,中年,周间,服装鞋帽,370,8258.79,51,32,124.33
49728,杭州,门店购买,女,老年,周末,食品生鲜,442,1613.13,124,21,31.33
59508,广州,自提,女,青年,周间,服装鞋帽,420,2400.06,124,6,171.29
20909,杭州,门店购买,男,青年,周末,食品生鲜,195,3514.25,119,79,18.35
89432,武汉,网购,女,青年,周间,服装鞋帽,80,85.39,25,1,38.44
59054,武汉,自提,女,中年,周间,家居日用,251,6358.59,79,151,23.81
26315,重庆,门店购买,男,青年,周间,食品生鲜,395,13933.32,193,370,19.31
93228,成都,门店购买,男,青年,周间,运动户外,127,15181.31,32,62,133.19
92700,北京,门店购买,男,青年,周间,运动户外,76,31449.41,33,32,575.46
31158,北京,网购,男,青年,周间,家居日用,362,4962.35,151,42,42.14
65436,广州,自提,女,青年,周间,美妆护肤,158,104349.74,106,193,280.23
21648,上海,门店购买,女,中年,周间,运动户外,108,113088.59,96,102,334.75
32072,武汉,网购,男,青年,周间,美妆护肤,214,69835.32,168,148,165.71
59106,广州,门店购买,男,青年,周末,美妆护肤,486,11373.92,29,29,142.67
36337,北京,门店购买,男,中年,周末,食品生鲜,462,6299.12,105,113,27.17
93418,广州,网购,女,青年,周末,食品生鲜,33,106.13,22,2,23.53
98185,上海,网购,男,青年,周末,运动户外,299,1897.56,11,4,255.0
59239,西安,门店购买,女,中年,周间,食品生鲜,310,3401.79,110,87,22.17
51317,深圳,自提,女,青年,周末,食品生鲜,448,395.21,85,26,8.53
62665,广州,网购,男,中年,周间,运动户外,385,74811.88,64,95,398.36
72285,南京,自提,男,青年,周间,电子产品,325,93628.61,93,12,4063.04
98857,武汉,网购,女,青年,周末,食品生鲜,220,11950.24,122,169,40.42
60444,杭州,门店购买,男,中年,周末,服装鞋帽,255,8591.77,23,20,257.28
71184,广州,自提,男,青年,周末,服装鞋帽,109,16080.36,22,43,124.02
13830,广州,自提,女,中年,周末,运动户外,132,333490.45,122,244,460.5
27793,南京,门店购买,女,青年,周间,服装鞋帽,478,11916.13,148,34,144.78
60023,南京,自提,男,青年,周末,食品生鲜,45,111.35,8,3,17.73
34662,上海,门店购买,女,青年,周间,家居日用,296,82.84,189,1,39.52
34885,重庆,自提,女,中年,周末,美妆护肤,340,68668.27,155,303,94.87
80555,武汉,自提,男,中年,周间,服装鞋帽,256,33208.96,175,234,54.64
97208,北京,门店购买,女,青年,周末,食品生鲜,435,13549.98,181,294,25.28
74883,杭州,门店购买,女,青年,周间,服装鞋帽,424,47108.45,184,108,253.13
39500,北京,网购,女,中年,周间,运动户外,468,2736.98,41,3,366.05
98853,武汉,自提,女,青年,周间,食品生鲜,357,6359.08,50,90,29.54
27157,成都,门店购买,男,中年,周间,家居日用,336,3950.52,42,74,27.16
48152,广州,网购,男,中年,周末,运动户外,334,6862.47,3,6,540.65
98908,广州,自提,女,青年,周末,电子产品,50,82696.03,23,31,842.28
77559,成都,门店购买,女,老年,周间,服装鞋帽,18,986.36,4,4,96.37
88139,广州,门店购买,女,中年,周末,家居日用,443,15050.2,167,196,38.08
58145,北京,网购,男,青年,周间,运动户外,343,26672.44,131,116,108.5
85055,武汉,自提,男,中年,周末,家居日用,248,18000.95,166,223,27.25
52628,上海,门店购买,男,青年,周末,家居日用,285,30751.17,138,272,51.52
86640,南京,门店购买,男,中年,周末,运动户外,460,15847.25,31,12,671.61
10697,南京,自提,女,青年,周末,美妆护肤,106,6810.47,84,42,61.14
14588,上海,网购,女,青年,周末,家居日用,484,72.22,169,1,22.67
78084,杭州,门店购买,女,青年,周间,运动户外,161,178832.3,134,181,447.75
22977,北京,网购,男,青年,周间,服装鞋帽,491,9199.37,35,28,125.91
91567,重庆,网购,女,青年,周末,家居日用,234,2465.16,22,17,84.4
28775,南京,网购,男,青年,周间,运动户外,357,111749.07,166,99,529.5
94904,南京,门店购买,男,青年,周末,食品生鲜,404,1635.05,112,98,8.03
20161,杭州,网购,男,青年,周间,电子产品,169,177483.03,164,46,1543.54
45815,广州,网购,女,青年,周间,服装鞋帽,194,23907.12,27,51,165.34
50180,西安,自提,男,青年,周间,美妆护肤,139,807.84,26,4,117.94
61060,广州,自提,女,青年,周末,食品生鲜,5,173.22,5,3,19.79
84391,杭州,网购,女,中年,周末,运动户外,312,143917.18,108,181,343.24
56399,武汉,门店购买,女,青年,周间,美妆护肤,483,31445.82,184,118,148.54
50063,重庆,自提,男,青年,周末,运动户外,123,9951.53,121,24,131.54
47467,南京,自提,男,老年,周间,运动户外,261,57648.69,188,70,374.31
98706,南京,门店购买,男,青年,周末,运动户外,4,10571.12,4,9,438.43
96661,南京,门店购买,男,青年,周末,运动户外,477,369858.38,196,269,484.59
58110,广州,门店购买,女,老年,周间,家居日用,195,9352.98,44,48,78.21
99006,深圳,门店购买,男,青年,周间,食品生鲜,136,62.97,55,1,29.64
38503,杭州,门店购买,男,中年,周间,电子产品,183,44923.0,2,10,1749.77
24046,北京,自提,男,青年,周末,电子产品,221,104592.56,126,51,931.69
30147,重庆,网购,女,青年,周间,服装鞋帽,241,19747.17,102,96,88.14
33878,南京,自提,男,老年,周间,服装鞋帽,72,4616.66,46,56,46.58
36013,上海,网购,女,青年,周间,家居日用,381,515.28,85,9,20.59
72822,杭州,网购,女,青年,周间,运动户外,366,49409.51,33,42,628.33
62412,南京,门店购买,女,青年,周末,电子产品,65,109250.14,20,23,2518.53
40999,北京,门店购买,女,青年,周末,家居日用,246,8220.38,75,73,59.49
42472,西安,网购,男,青年,周末,食品生鲜,359,3068.65,64,110,14.28
23508,南京,门店购买,男,青年,周末,服装鞋帽,62,1249.48,9,13,57.39
29163,重庆,网购,男,青年,周末,家居日用,209,23397.24,135,157,88.53
39068,成都,自提,女,青年,周间,运动户外,27,2200.08,10,4,211.3
56009,重庆,网购,女,中年,周末,电子产品,1,17267.12,1,6,1270.91
89498,上海,自提,男,青年,周间,食品生鲜,172,617.63,78,29,6.48
82321,广州,自提,女,中年,周间,运动户外,399,267240.67,151,271,366.32
46168,深圳,门店购买,女,青年,周末,服装鞋帽,323,40339.59,191,309,62.14
95767,深圳,网购,女,中年,周末,美妆护肤,317,36517.13,88,78,279.45
36476,南京,门店购买,男,青年,周末,家居日用,282,23604.07,183,130,95.83
83445,成都,自提,女,青年,周末,家居日用,35,3214.07,31,27,69.73
12867,广州,门店购买,女,青年,周末,食品生鲜,24,266.54,19,4,33.86
62100,武汉,门店购买,男,青年,周间,美妆护肤,400,42380.88,100,103,148.98
10471,广州,门店购买,男,青年,周末,美妆护肤,234,35329.71,129,133,97.25
45194,南京,网购,男,青年,周末,食品生鲜,21,762.33,21,10,29.22
27428,杭州,网购,男,老年,周末,美妆护肤,60,2542.13,1,6,250.68
52540,上海,门店购买,女,中年,周间,美妆护肤,151,6306.88,84,15,127.45
56593,深圳,门店购买,女,青年,周末,美妆护肤,337,159986.15,200,400,206.69
60067,杭州,门店购买,男,中年,周末,食品生鲜,138,4195.28,53,75,31.18
61834,广州,自提,男,中年,周间,食品生鲜,76,566.85,62,12,20.68
33083,深圳,门店购买,女,中年,周末,运动户外,145,2058.97,6,5,145.5
61668,西安,网购,男,青年,周间,服装鞋帽,233,25274.33,166,207,55.93
11545,西安,网购,女,青年,周末,电子产品,391,54260.77,165,23,1252.8
45082,广州,门店购买,男,中年,周末,电子产品,278,1225426.56,189,174,2292.32
28249,武汉,门店购买,女,中年,周间,食品生鲜,246,596.22,40,32,9.46
92245,南京,网购,男,中年,周末,美妆护肤,152,18001.48,27,33,231.61
10158,深圳,网购,男,青年,周末,食品生鲜,336,4344.77,74,58,37.85
24733,武汉,网购,男,青年,周间,食品生鲜,40,975.79,40,43,13.09
21115,北京,门店购买,男,青年,周间,美妆护肤,93,20939.51,87,109,96.09
49526,西安,自提,女,中年,周间,家居日用,339,11411.92,95,68,86.16
20009,北京,网购,男,青年,周间,家居日用,370,8661.65,123,209,19.62
46500,广州,网购,女,老年,周末,家居日用,181,12960.53,82,127,51.84
64256,西安,门店购买,女,青年,周末,家居日用,215,31004.69,141,255,54.44
80282,深圳,自提,男,青年,周间,美妆护肤,296,181353.59,199,356,186.35
21436,深圳,自提,男,青年,周末,食品生鲜,286,2620.06,122,35,23.8
55789,成都,网购,女,青年,周间,服装鞋帽,108,6000.89,106,58,35.32
28753,重庆,门店购买,男,青年,周间,食品生鲜,28,406.55,23,7,18.71
87847,广州,网购,男,青年,周末,服装鞋帽,40,4290.49,1,10,182.32
33910,武汉,门店购买,男,中年,周间,家居日用,211,18247.26,185,173,52.05
11731,杭州,网购,男,青年,周末,美妆护肤,385,12802.88,45,65,82.51
65524,武汉,门店购买,女,中年,周间,运动户外,117,11620.89,55,21,181.28
59487,广州,门店购买,男,青年,周末,服装鞋帽,201,47031.81,48,96,235.91
20119,武汉,自提,女,青年,周间,家居日用,85,1210.97,7,13,39.8
45378,上海,网购,男,青年,周间,电子产品,123,105424.02,37,21,1604.43
88264,北京,自提,男,青年,周末,服装鞋帽,138,11736.94,22,37,148.81
73413,北京,网购,女,青年,周间,电子产品,183,484643.26,73,102,1873.68
61202,成都,网购,男,青年,周末,美妆护肤,414,10115.41,199,77,70.78
72515,西安,网购,女,青年,周间,电子产品,454,369279.31,161,48,2842.46
38265,广州,门店购买,男,老年,周间,家居日用,403,3495.5,34,44,38.69
66479,北京,门店购买,女,青年,周末,服装鞋帽,291,30832.19,161,255,36.82
50572,南京,网购,女,青年,周间,服装鞋帽,479,4562.37,76,42,51.38
56316,上海,网购,男,中年,周间,食品生鲜,243,6528.66,66,114,19.59
26248,西安,自提,男,青年,周间,家居日用,210,7031.03,159,67,47.62
91871,成都,自提,男,青年,周间,食品生鲜,450,1217.48,175,22,27.29
42088,南京,网购,男,中年,周间,家居日用,82,18040.55,73,103,64.27
70591,上海,自提,女,青年,周间,电子产品,44,52902.34,12,24,1295.81
62028,重庆,网购,女,青年,周间,食品生鲜,310,3335.69,125,55,26.86
46487,武汉,网购,男,中年,周末,运动户外,110,17572.58,41,73,115.62
59844,北京,自提,女,老年,周末,电子产品,109,22778.09,3,7,1596.76
20956,广州,网购,女,青年,周间,运动户外,232,64575.41,108,135,271.66
34127,北京,网购,女,青年,周间,服装鞋帽,102,15243.26,45,54,130.03
31061,重庆,自提,女,中年,周末,电子产品,371,1635677.14,171,297,2187.07
51486,北京,网购,女,中年,周间,食品生鲜,59,3603.12,51,87,18.89
10481,武汉,网购,女,青年,周末,电子产品,112,207326.09,96,49,1962.51
31771,西安,自提,男,青年,周末,运动户外,296,7547.48,4,6,383.48
50234,南京,网购,女,青年,周间,家居日用,211,15542.04,91,91,73.06
54017,上海,网购,女,青年,周末,美妆护肤,305,23045.44,42,70,126.92
96455,重庆,门店购买,女,中年,周末,电子产品,413,34335.36,27,6,2774.74
63907,上海,自提,男,青年,周末,运动户外,149,26935.88,108,55,213.72
59948,上海,网购,女,老年,周间,家居日用,212,6352.45,166,203,12.9
39351,南京,自提,女,中年,周间,食品生鲜,430,5311.28,107,173,17.5
64336,北京,网购,男,青年,周间,美妆护肤,420,83894.91,190,308,95.64
84997,重庆,网购,女,青年,周间,电子产品,411,514284.76,148,220,1147.51
32769,重庆,自提,男,青年,周末,运动户外,411,23002.5,33,65,167.42
61381,杭州,门店购买,男,中年,周末,电子产品,48,11024.98,2,7,836.34
30060,北京,门店购买,男,青年,周末,运动户外,376,60463.32,34,59,546.5
34452,深圳,门店购买,男,青年,周末,运动户外,400,70821.35,97,67,404.3
28844,北京,门店购买,男,青年,周末,电子产品,73,248707.66,37,34,2398.08
74781,成都,网购,女,青年,周末,家居日用,38,657.5,32,10,28.01
51102,武汉,网购,男,青年,周末,运动户外,291,407799.25,162,311,439.48
54932,成都,自提,男,青年,周间,电子产品,99,39869.62,78,8,2269.57
29968,深圳,自提,男,中年,周末,食品生鲜,71,373.82,29,6,36.26
45073,杭州,自提,男,老年,周间,运动户外,283,121880.69,167,151,438.05
67155,南京,自提,男,青年,周末,运动户外,434,208862.31,184,144,479.9
87015,杭州,网购,男,老年,周间,家居日用,453,14319.99,115,109,50.12
51779,西安,网购,女,青年,周间,食品生鲜,460,1458.97,162,33,25.06
77024,杭州,门店购买,女,青年,周间,家居日用,16,502.61,4,3,71.84
34368,成都,网购,男,青年,周间,食品生鲜,75,250.02,41,16,7.91
53105,深圳,自提,女,中年,周末,家居日用,146,4553.88,55,68,31.36
89679,上海,门店购买,女,青年,周间,食品生鲜,417,1418.46,82,51,15.04
75359,北京,自提,女,青年,周间,服装鞋帽,308,36601.62,84,152,113.88
47360,北京,门店购买,男,中年,周间,服装鞋帽,431,4562.48,104,10,262.53
15127,成都,门店购买,男,青年,周末,家居日用,371,5958.48,78,71,33.88
20455,南京,自提,女,青年,周间,食品生鲜,357,8910.79,117,127,41.41
25913,成都,门店购买,男,青年,周末,电子产品,72,78089.3,14,11,3672.16
39667,广州,网购,男,中年,周间,美妆护肤,3,244.65,3,1,131.01
24523,北京,自提,男,青年,周间,食品生鲜,358,952.64,44,18,17.78
51855,广州,门店购买,女,青年,周末,美妆护肤,271,25855.96,62,74,156.19
46771,成都,门店购买,女,青年,周间,食品生鲜,365,1179.98,22,23,28.83
96439,深圳,门店购买,男,青年,周间,电子产品,109,18171.91,2,4,1887.69
73916,上海,自提,男,中年,周间,食品生鲜,363,4201.67,117,168,11.29
27047,深圳,自提,女,老年,周末,家居日用,97,917.33,9,9,51.56
85660,上海,网购,女,中年,周末,服装鞋帽,9,1152.23,8,6,85.05
79584,武汉,自提,女,青年,周末,食品生鲜,221,816.01,55,20,17.51
53743,北京,自提,女,青年,周末,运动户外,196,98108.11,188,217,161.33
33153,西安,自提,女,青年,周末,运动户外,26,23146.61,21,16,529.3
16964,北京,门店购买,女,青年,周末,食品生鲜,116,9614.46,113,159,25.48
61496,上海,网购,女,青年,周末,服装鞋帽,178,55715.84,164,148,145.46
10407,上海,网购,女,中年,周末,服装鞋帽,162,1745.53,18,11,90.44
28590,北京,门店购买,女,青年,周末,服装鞋帽,499,3034.09,68,20,80.11
11275,西安,自提,女,青年,周间,服装鞋帽,242,1271.85,29,3,199.33
48097,深圳,门店购买,男,中年,周末,电子产品,156,543959.03,86,116,1900.27
81527,杭州,门店购买,女,青年,周间,电子产品,424,477049.68,91,78,3470.3
97023,西安,自提,男,青年,周末,服装鞋帽,211,42288.91,57,85,202.57
14050,深圳,门店购买,女,青年,周末,服装鞋帽,472,20554.33,97,164,47.9
92167,南京,自提,男,青年,周间,食品生鲜,201,16358.66,151,214,29.27
34978,北京,门店购买,女,中年,周末,家居日用,408,28409.56,117,146,104.63
47802,上海,网购,女,中年,周末,家居日用,349,13020.39,39,67,94.67
97073,广州,自提,女,青年,周间,电子产品,233,23377.29,11,7,1596.07
16972,武汉,自提,男,青年,周末,电子产品,129,324526.21,36,45,3862.43
75797,南京,网购,男,中年,周末,运动户外,101,104530.33,56,75,539.71
14212,武汉,自提,男,中年,周间,家居日用,205,3169.36,26,17,89.32
32715,西安,自提,女,中年,周末,运动户外,394,12421.13,52,33,175.51
49460,杭州,网购,女,青年,周间,美妆护肤,94,9301.62,49,56,76.07
51059,南京,门店购买,女,青年,周间,家居日用,216,4129.82,106,119,16.23
65170,上海,网购,女,中年,周间,服装鞋帽,318,15475.25,140,151,56.73
26506,重庆,门店购买,男,青年,周间,电子产品,44,34471.56,4,5,3412.44
53710,西安,网购,女,青年,周间,电子产品,63,441276.34,48,75,3070.16
16949,深圳,门店购买,男,青年,周间,服装鞋帽,115,60318.29,115,173,120.79
92344,杭州,门店购买,男,中年,周末,电子产品,35,16273.92,1,3,1824.36
22696,深圳,网购,男,青年,周间,家居日用,29,493.87,4,5,58.75
40792,南京,自提,女,中年,周末,家居日用,75,162.26,3,3,28.31
41546,广州,门店购买,男,青年,周间,食品生鲜,342,1787.62,26,38,23.54
61273,重庆,门店购买,男,青年,周间,服装鞋帽,15,1043.63,5,8,54.38
86092,杭州,网购,女,青年,周间,服装鞋帽,240,46130.43,186,235,116.71
56890,南京,门店购买,男,青年,周间,美妆护肤,33,4046.14,12,21,95.72
83812,成都,自提,男,青年,周间,家居日用,35,4840.86,31,25,93.28
33642,西安,门店购买,女,青年,周间,美妆护肤,490,71699.66,149,179,219.89
18856,北京,网购,男,青年,周末,家居日用,479,20745.39,174,244,31.41
41013,上海,网购,女,中年,周间,电子产品,32,13945.75,17,8,915.16
67872,成都,门店购买,男,中年,周间,电子产品,358,229493.09,116,97,1162.18
82937,深圳,网购,女,青年,周间,服装鞋帽,104,11016.87,95,42,120.28
35204,上海,门店购买,男,青年,周末,服装鞋帽,18,231.02,5,1,97.58
81641,上海,自提,男,青年,周间,服装鞋帽,427,31641.05,54,74,192.52
56725,西安,门店购买,男,中年,周间,家居日用,321,2408.36,97,19,42.86
77796,杭州,网购,男,青年,周末,美妆护肤,277,1365.18,85,6,132.46
42949,重庆,门店购买,女,青年,周末,食品生鲜,39,2184.19,35,31,40.83
75542,杭州,自提,男,青年,周末,美妆护肤,242,1083.93,68,8,57.78
36281,成都,网购,男,青年,周间,运动户外,468,13465.95,16,16,455.91
83905,西安,门店购买,男,青年,周末,家居日用,307,59029.43,190,314,106.45
72753,广州,自提,男,青年,周间,美妆护肤,116,29441.47,84,90,127.92
39852,北京,网购,男,中年,周末,美妆护肤,312,78421.99,98,175,136.87
73199,北京,自提,女,青年,周间,运动户外,219,24868.33,141,71,117.48
90694,成都,自提,男,青年,周末,服装鞋帽,119,1600.2,12,19,35.7
80283,西安,网购,男,中年,周末,电子产品,40,13051.84,4,3,1674.02
51173,成都,门店购买,男,老年,周末,美妆护肤,204,30207.17,123,169,57.74
42794,南京,网购,女,中年,周间,服装鞋帽,228,73686.9,183,155,253.89
48362,深圳,门店购买,女,青年,周末,电子产品,178,1389837.91,106,181,3423.63
20282,深圳,网购,男,青年,周末,电子产品,191,126519.21,186,73,642.18
67708,武汉,网购,男,青年,周末,食品生鲜,143,5295.03,99,77,22.37
46581,西安,自提,女,青年,周间,家居日用,228,519.79,12,8,23.09
66503,南京,网购,女,青年,周间,电子产品,466,1297074.67,156,173,4290.35
87458,深圳,网购,女,中年,周间,家居日用,401,5017.72,187,30,77.94
98862,杭州,门店购买,女,青年,周间,服装鞋帽,492,47179.95,98,120,227.01
27284,北京,自提,女,青年,周末,美妆护肤,152,45483.06,87,147,149.96
57408,杭州,门店购买,女,中年,周末,电子产品,158,1144109.78,146,165,3843.36
68170,武汉,网购,女,青年,周末,食品生鲜,246,8310.53,164,285,9.26
20426,杭州,门店购买,女,老年,周间,服装鞋帽,133,29815.22,71,67,150.49
92619,广州,网购,男,青年,周末,服装鞋帽,351,73123.23,130,226,101.14
39878,北京,门店购买,女,老年,周末,运动户外,433,157600.3,91,139,544.43
55839,上海,网购,女,青年,周末,服装鞋帽,105,17461.85,42,74,129.03
64521,上海,门店购买,女,中年,周末,电子产品,168,680320.41,156,185,1553.49
95456,成都,自提,女,青年,周末,食品生鲜,23,371.36,10,5,22.85
89827,深圳,自提,女,中年,周间,美妆护肤,17,3402.38,5,7,240.48
20133,深圳,门店购买,女,青年,周末,美妆护肤,409,6934.36,14,20,158.57
67805,成都,自提,男,中年,周间,服装鞋帽,169,41448.25,63,103,164.42
69745,成都,门店购买,男,青年,周间,运动户外,491,28234.53,105,93,142.13
20019,成都,门店购买,女,青年,周间,家居日用,118,6183.27,73,33,69.98
63427,西安,门店购买,男,青年,周间,食品生鲜,161,249.32,31,6,18.76
29450,西安,自提,男,中年,周间,电子产品,86,86722.51,16,27,1497.97
71585,上海,网购,男,中年,周末,运动户外,86,4346.83,10,5,398.86
60870,重庆,自提,男,青年,周末,运动户外,151,30066.39,31,22,778.32
87526,西安,门店购买,男,老年,周末,电子产品,379,853228.98,91,115,3629.93
67106,杭州,自提,男,中年,周末,服装鞋帽,459,3290.8,2,10,165.25
69444,重庆,自提,女,青年,周间,电子产品,119,237904.76,39,64,1744.29
78838,西安,门店购买,女,青年,周间,食品生鲜,388,336.79,46,19,10.34
37614,重庆,门店购买,女,青年,周间,电子产品,178,97635.03,73,43,867.71
67529,深圳,网购,女,中年,周间,美妆护肤,386,6598.32,28,15,150.57
37111,南京,门店购买,男,青年,周末,美妆护肤,276,354.42,50,1,193.77
58436,深圳,自提,女,中年,周末,家居日用,152,6903.44,29,46,83.05
68249,重庆,自提,女,青年,周末,食品生鲜,375,4676.91,172,60,42.18
39155,上海,自提,男,青年,周间,家居日用,323,37938.76,189,263,46.48
51262,北京,自提,男,中年,周间,服装鞋帽,431,9094.48,143,19,233.67
